"","LoggerNumber","DateTime","TempC","RH","DewPTC","Tree_ID","Strata"
"344",2,2018-06-07 21:12:00,24.243,82.791,21.108,"BR19","Mid"
"345",2,2018-06-07 21:15:00,24.219,82.049,20.95,"BR19","Mid"
"346",2,2018-06-07 21:18:00,24.219,82.077,20.955,"BR19","Mid"
"347",2,2018-06-07 21:21:00,24.195,82.61,21.028,"BR19","Mid"
"348",2,2018-06-07 21:24:00,24.291,81.581,20.935,"BR19","Unclassified"
"349",2,2018-06-07 21:27:00,24.122,82.028,20.851,"BR19","Unclassified"
"350",2,2018-06-07 21:30:00,24.122,83.583,21.132,"BR19","Unclassified"
"351",2,2018-06-07 21:33:00,24.122,83.019,21.031,"BR19","Unclassified"
"352",2,2018-06-07 21:36:00,23.954,82.727,20.813,"BR19","Unclassified"
"353",2,2018-06-07 21:39:00,23.809,84.807,21.04,"BR19","Unclassified"
"354",2,2018-06-07 21:42:00,23.737,85.937,21.164,"BR19","Unclassified"
"355",2,2018-06-07 21:45:00,23.689,86.733,21.253,"BR19","Unclassified"
"356",1,2018-05-26 10:09:00,26.94,95.186,25.866,"BR2","Understory"
"357",1,2018-05-26 10:12:00,26.793,96.556,25.933,"BR2","Understory"
"358",1,2018-05-26 10:15:00,26.695,97.581,25.992,"BR2","Understory"
"359",1,2018-05-26 10:18:00,26.549,97.032,25.761,"BR2","Understory"
"360",1,2018-05-26 10:21:00,26.475,98.033,25.84,"BR2","Understory"
"361",1,2018-05-26 10:24:00,26.524,98.153,25.907,"BR2","Understory"
"362",1,2018-05-26 10:27:00,26.524,98.848,26.011,"BR2","Understory"
"363",1,2018-05-26 10:30:00,26.573,99.047,26.09,"BR2","Understory"
"364",1,2018-05-26 10:33:00,26.622,99.034,26.137,"BR2","Understory"
"365",1,2018-05-26 10:36:00,26.695,99.266,26.246,"BR2","Understory"
"366",1,2018-05-26 10:39:00,26.769,98.538,26.21,"BR2","Understory"
"367",1,2018-05-26 10:42:00,26.793,98.009,26.155,"BR2","Understory"
"368",1,2018-05-26 10:45:00,26.793,95.854,25.824,"BR2","Unclassified"
"369",1,2018-05-26 10:48:00,26.842,96.083,25.908,"BR2","Mid"
"370",1,2018-05-26 10:51:00,26.94,90.799,25.157,"BR2","Mid"
"371",1,2018-05-26 10:54:00,27.014,90.235,25.135,"BR2","Mid"
"372",1,2018-05-26 10:57:00,27.308,91.22,25.592,"BR2","Mid"
"373",1,2018-05-26 11:00:00,27.456,90.312,25.587,"BR2","Unclassified"
"374",1,2018-05-26 11:03:00,27.751,87.501,25.398,"BR2","Unclassified"
"375",1,2018-05-26 11:06:00,28.023,84.561,25.142,"BR2","Unclassified"
"376",1,2018-05-26 11:09:00,28.196,86.163,25.601,"BR2","Canopy"
"377",1,2018-05-26 11:12:00,28.394,84.729,25.538,"BR2","Canopy"
"378",1,2018-05-26 11:15:00,28.518,82.579,25.263,"BR2","Canopy"
"379",1,2018-05-26 11:18:00,28.692,83.593,25.622,"BR2","Unclassified"
"380",1,2018-05-26 11:21:00,28.891,87.481,26.521,"BR2","Unclassified"
"381",1,2018-05-26 20:36:00,23.448,98.827,22.92,"BR2","Understory"
"382",1,2018-05-26 20:39:00,23.472,98.939,22.96,"BR2","Understory"
"383",1,2018-05-26 20:42:00,23.521,99.267,23.056,"BR2","Understory"
"384",1,2018-05-26 20:45:00,23.569,99.596,23.152,"BR2","Understory"
"385",1,2018-05-26 20:48:00,23.569,99.701,23.167,"BR2","Understory"
"386",1,2018-05-26 20:51:00,23.641,99.615,23.227,"BR2","Understory"
"387",1,2018-05-26 20:54:00,23.593,99.444,23.154,"BR2","Understory"
"388",1,2018-05-26 20:57:00,23.497,99.156,23.016,"BR2","Understory"
"389",1,2018-05-26 21:00:00,23.4,98.788,22.866,"BR2","Understory"
"390",1,2018-05-26 21:03:00,23.232,98.717,22.687,"BR2","Understory"
"391",1,2018-05-26 21:06:00,23.112,99.027,22.611,"BR2","Understory"
"392",1,2018-05-26 21:09:00,23.064,99.25,22.595,"BR2","Understory"
"393",1,2018-05-26 21:12:00,23.04,99.454,22.6,"BR2","Unclassified"
"394",1,2018-05-26 21:15:00,23.112,99.84,22.728,"BR2","Unclassified"
"395",1,2018-05-26 21:18:00,23.136,99.689,22.731,"BR2","Mid"
"396",1,2018-05-26 21:21:00,23.112,99.709,22.71,"BR2","Mid"
"397",1,2018-05-26 21:24:00,23.088,99.65,22.677,"BR2","Mid"
"398",1,2018-05-26 21:27:00,23.04,99.532,22.612,"BR2","Mid"
"399",1,2018-05-26 21:30:00,23.208,100,22.851,"BR2","Unclassified"
"400",1,2018-05-26 21:33:00,23.376,100,23.027,"BR2","Unclassified"
"401",1,2018-05-26 21:36:00,23.328,99.846,22.946,"BR2","Canopy"
"402",1,2018-05-26 21:39:00,23.232,99.925,22.861,"BR2","Canopy"
"403",1,2018-05-26 21:42:00,23.304,100,22.951,"BR2","Canopy"
"404",1,2018-05-26 21:45:00,23.28,99.938,22.911,"BR2","Unclassified"
"405",1,2018-05-26 21:48:00,23.28,100,22.949,"BR2","Unclassified"
"406",1,2018-05-26 12:42:00,29.515,79.484,25.643,"BR3","Understory"
"407",1,2018-05-26 12:45:00,29.439,82.72,26.193,"BR3","Understory"
"408",1,2018-05-26 12:48:00,29.34,84.595,26.444,"BR3","Understory"
"409",1,2018-05-26 12:51:00,29.14,87.99,26.856,"BR3","Understory"
"410",1,2018-05-26 12:54:00,29.015,84.237,26.059,"BR3","Understory"
"411",1,2018-05-26 12:57:00,28.941,83.762,25.898,"BR3","Understory"
"412",1,2018-05-26 13:00:00,28.891,81.244,25.375,"BR3","Understory"
"413",1,2018-05-26 13:03:00,28.866,80.833,25.272,"BR3","Understory"
"414",1,2018-05-26 13:06:00,28.717,83.283,25.589,"BR3","Understory"
"415",1,2018-05-26 13:09:00,28.493,79.942,24.736,"BR3","Understory"
"416",1,2018-05-26 13:12:00,28.171,81.698,24.757,"BR3","Understory"
"417",1,2018-05-26 13:15:00,27.776,81.066,24.251,"BR3","Understory"
"418",1,2018-05-26 13:18:00,27.235,82.903,24.064,"BR3","Unclassified"
"419",1,2018-05-26 13:21:00,26.793,85.648,24.127,"BR3","Unclassified"
"420",1,2018-05-26 13:24:00,26.573,86.162,24.001,"BR3","Unclassified"
"421",1,2018-05-26 13:27:00,26.524,87.863,24.248,"BR3","Mid"
"422",1,2018-05-26 13:30:00,26.695,87.511,24.356,"BR3","Mid"
"423",1,2018-05-26 13:33:00,27.014,88.145,24.781,"BR3","Mid"
"424",1,2018-05-26 13:36:00,27.186,83.92,24.202,"BR3","Unclassified"
"425",1,2018-05-26 13:39:00,27.259,83.28,24.158,"BR3","Unclassified"
"426",1,2018-05-26 13:42:00,27.284,83.913,24.298,"BR3","Canopy"
"427",1,2018-05-26 13:45:00,27.358,83.587,24.311,"BR3","Canopy"
"428",1,2018-05-26 13:48:00,27.456,83.495,24.39,"BR3","Canopy"
"429",1,2018-05-26 13:51:00,27.604,82.554,24.361,"BR3","Unclassified"
"430",1,2018-05-26 13:54:00,27.653,82.851,24.465,"BR3","Unclassified"
"431",2,2018-05-30 11:00:00,24.702,94.052,23.453,"BR4","Understory"
"432",2,2018-05-30 11:03:00,24.702,94.133,23.466,"BR4","Understory"
"433",2,2018-05-30 11:06:00,24.702,94.242,23.483,"BR4","Understory"
"434",2,2018-05-30 11:09:00,24.726,94.302,23.516,"BR4","Understory"
"435",2,2018-05-30 11:12:00,24.774,94.422,23.583,"BR4","Understory"
"436",2,2018-05-30 11:15:00,24.798,94.536,23.625,"BR4","Understory"
"437",2,2018-05-30 11:18:00,24.871,94.609,23.709,"BR4","Understory"
"438",2,2018-05-30 11:21:00,24.944,94.708,23.797,"BR4","Understory"
"439",2,2018-05-30 11:24:00,25.04,94.84,23.914,"BR4","Understory"
"440",2,2018-05-30 11:27:00,25.113,94.94,24.002,"BR4","Understory"
"441",2,2018-05-30 11:30:00,25.186,95.012,24.086,"BR4","Understory"
"442",2,2018-05-30 11:33:00,25.186,95.12,24.103,"BR4","Understory"
"443",2,2018-05-30 11:36:00,25.186,95.12,24.103,"BR4","Unclassified"
"444",2,2018-05-30 11:39:00,25.113,95.129,24.031,"BR4","Unclassified"
"445",2,2018-05-30 11:42:00,24.871,95.094,23.784,"BR4","Mid"
"446",2,2018-05-30 11:45:00,24.871,95.148,23.793,"BR4","Mid"
"447",2,2018-05-30 11:48:00,24.944,95.22,23.876,"BR4","Mid"
"448",2,2018-05-30 11:51:00,24.968,95.227,23.901,"BR4","Unclassified"
"449",2,2018-05-30 11:54:00,25.137,95.431,24.102,"BR4","Unclassified"
"450",2,2018-05-30 11:57:00,25.258,95.624,24.253,"BR4","Canopy"
"451",2,2018-05-30 12:00:00,25.574,95.489,24.548,"BR4","Canopy"
"452",2,2018-05-30 12:03:00,25.695,95.52,24.674,"BR4","Canopy"
"453",2,2018-05-30 12:06:00,25.914,95.386,24.872,"BR4","Canopy"
"454",2,2018-05-30 12:09:00,26.012,95.222,24.944,"BR4","Unclassified"
"455",2,2018-05-30 12:12:00,26.256,94.931,25.142,"BR4","Unclassified"
"456",2,2018-05-30 12:15:00,26.378,94.582,25.209,"BR4","Unclassified"
"457",2,2018-05-30 19:39:00,24.968,93.088,23.567,"BR4","Understory"
"458",2,2018-05-30 19:42:00,24.968,93.115,23.571,"BR4","Understory"
"459",2,2018-05-30 19:45:00,24.919,93.266,23.547,"BR4","Understory"
"460",2,2018-05-30 19:48:00,24.895,93.803,23.607,"BR4","Understory"
"461",2,2018-05-30 19:51:00,24.871,93.932,23.603,"BR4","Understory"
"462",2,2018-05-30 19:54:00,24.823,94.11,23.583,"BR4","Understory"
"463",2,2018-05-30 19:57:00,24.798,94.266,23.583,"BR4","Understory"
"464",2,2018-05-30 20:00:00,24.774,94.422,23.583,"BR4","Understory"
"465",2,2018-05-30 20:03:00,24.774,94.584,23.609,"BR4","Understory"
"466",2,2018-05-30 20:06:00,24.75,94.254,23.533,"BR4","Understory"
"467",2,2018-05-30 20:09:00,24.75,93.929,23.482,"BR4","Understory"
"468",2,2018-05-30 20:12:00,24.798,92.038,23.23,"BR4","Understory"
"469",2,2018-05-30 20:15:00,24.871,91.126,23.155,"BR4","Unclassified"
"470",2,2018-05-30 20:18:00,24.895,91.625,23.26,"BR4","Unclassified"
"471",2,2018-05-30 20:21:00,24.895,88.762,22.789,"BR4","Mid"
"472",2,2018-05-30 20:24:00,24.919,88.851,22.828,"BR4","Mid"
"473",2,2018-05-30 20:27:00,24.919,88.879,22.832,"BR4","Mid"
"474",2,2018-05-30 20:30:00,24.919,88.657,22.795,"BR4","Mid"
"475",2,2018-05-30 20:33:00,24.919,88.408,22.753,"BR4","Unclassified"
"476",2,2018-05-30 20:36:00,24.919,88.158,22.711,"BR4","Canopy"
"477",2,2018-05-30 20:39:00,24.895,88.651,22.77,"BR4","Canopy"
"478",2,2018-05-30 20:42:00,24.823,86.967,22.413,"BR4","Canopy"
"479",2,2018-05-30 20:45:00,24.774,87.485,22.453,"BR4","Canopy"
"480",2,2018-05-30 20:48:00,24.75,87.618,22.452,"BR4","Unclassified"
"481",2,2018-05-30 20:51:00,24.75,87.896,22.499,"BR4","Unclassified"
"482",1,2018-05-30 11:15:00,25.307,97.62,24.606,"BR5","Understory"
"483",1,2018-05-30 11:18:00,25.331,97.894,24.671,"BR5","Understory"
"484",1,2018-05-30 11:21:00,25.404,98.977,24.906,"BR5","Understory"
"485",1,2018-05-30 11:24:00,25.647,99.625,25.245,"BR5","Understory"
"486",1,2018-05-30 11:27:00,25.89,99.584,25.484,"BR5","Understory"
"487",1,2018-05-30 11:30:00,26.012,99.51,25.595,"BR5","Understory"
"488",1,2018-05-30 11:33:00,26.036,97.222,25.276,"BR5","Understory"
"489",1,2018-05-30 11:36:00,25.987,97.531,25.274,"BR5","Understory"
"490",1,2018-05-30 11:39:00,25.939,97.786,25.264,"BR5","Understory"
"491",1,2018-05-30 11:42:00,25.89,96.889,25.079,"BR5","Understory"
"492",1,2018-05-30 11:45:00,25.866,97.606,25.164,"BR5","Understory"
"493",1,2018-05-30 11:48:00,25.89,96.754,25.059,"BR5","Understory"
"494",1,2018-05-30 11:51:00,25.987,96.08,25.053,"BR5","Unclassified"
"495",1,2018-05-30 11:54:00,26.158,96.043,25.218,"BR5","Unclassified"
"496",1,2018-05-30 11:57:00,26.378,95.206,25.307,"BR5","Unclassified"
"497",1,2018-05-30 12:00:00,26.72,93.496,25.378,"BR5","Mid"
"498",1,2018-05-30 12:03:00,26.94,88.742,24.81,"BR5","Mid"
"499",1,2018-05-30 12:06:00,27.112,91.006,25.361,"BR5","Mid"
"500",1,2018-05-30 12:09:00,27.358,89.733,25.392,"BR5","Mid"
"501",1,2018-05-30 12:12:00,27.579,88.36,25.377,"BR5","Unclassified"
"502",1,2018-05-30 12:15:00,27.751,85.098,24.972,"BR5","Unclassified"
"503",1,2018-05-30 12:18:00,27.801,86.413,25.256,"BR5","Canopy"
"504",1,2018-05-30 12:21:00,28.048,86.214,25.464,"BR5","Canopy"
"505",1,2018-05-30 12:24:00,28.766,83.007,25.586,"BR5","Canopy"
"506",1,2018-05-30 12:27:00,29.09,79.746,25.28,"BR5","Canopy"
"507",1,2018-05-30 12:30:00,29.115,79.343,25.226,"BR5","Unclassified"
"508",1,2018-05-30 19:45:00,24.847,92.65,23.376,"BR5","Understory"
"509",1,2018-05-30 19:48:00,24.871,92.601,23.393,"BR5","Understory"
"510",1,2018-05-30 19:51:00,24.871,96.545,24.006,"BR5","Understory"
"511",1,2018-05-30 19:54:00,24.895,97.646,24.197,"BR5","Understory"
"512",1,2018-05-30 19:57:00,24.895,96.337,23.999,"BR5","Understory"
"513",1,2018-05-30 20:00:00,24.992,93.257,23.617,"BR5","Understory"
"514",1,2018-05-30 20:03:00,25.089,93.689,23.782,"BR5","Understory"
"515",1,2018-05-30 20:06:00,25.162,93.354,23.802,"BR5","Understory"
"516",1,2018-05-30 20:09:00,25.258,92.533,23.768,"BR5","Understory"
"517",1,2018-05-30 20:12:00,25.355,89.203,23.319,"BR5","Understory"
"518",1,2018-05-30 20:15:00,25.355,88.871,23.263,"BR5","Understory"
"519",1,2018-05-30 20:18:00,25.283,87.77,23.005,"BR5","Understory"
"520",1,2018-05-30 20:21:00,25.21,87.112,22.82,"BR5","Unclassified"
"521",1,2018-05-30 20:24:00,25.162,86.793,22.718,"BR5","Unclassified"
"522",1,2018-05-30 20:27:00,25.089,85.965,22.502,"BR5","Unclassified"
"523",1,2018-05-30 20:30:00,25.016,86.145,22.462,"BR5","Mid"
"524",1,2018-05-30 20:33:00,24.992,85.663,22.354,"BR5","Mid"
"525",1,2018-05-30 20:36:00,24.944,86.044,22.373,"BR5","Mid"
"526",1,2018-05-30 20:39:00,24.944,86.072,22.378,"BR5","Mid"
"527",1,2018-05-30 20:42:00,24.944,85.371,22.255,"BR5","Canopy"
"528",1,2018-05-30 20:45:00,24.919,85.197,22.201,"BR5","Canopy"
"529",1,2018-05-30 20:48:00,24.919,85.506,22.255,"BR5","Canopy"
"530",1,2018-05-30 20:51:00,24.919,85.31,22.221,"BR5","Canopy"
"531",1,2018-05-30 20:54:00,24.871,84.849,22.092,"BR5","Unclassified"
"532",1,2018-05-30 20:57:00,24.823,84.669,22.013,"BR5","Unclassified"
"533",1,2018-05-30 21:00:00,24.774,85.445,22.102,"BR5","Unclassified"
"534",2,2018-05-30 19:51:00,24.871,93.932,23.603,"BR6","Understory"
"535",2,2018-05-30 19:54:00,24.823,94.11,23.583,"BR6","Understory"
"536",2,2018-05-30 19:57:00,24.798,94.266,23.583,"BR6","Understory"
"537",2,2018-05-30 20:00:00,24.774,94.422,23.583,"BR6","Understory"
"538",2,2018-05-30 20:03:00,24.774,94.584,23.609,"BR6","Understory"
"539",2,2018-05-30 20:06:00,24.75,94.254,23.533,"BR6","Understory"
"540",2,2018-05-30 20:09:00,24.75,93.929,23.482,"BR6","Understory"
"541",2,2018-05-30 20:12:00,24.798,92.038,23.23,"BR6","Understory"
"542",2,2018-05-30 20:15:00,24.871,91.126,23.155,"BR6","Understory"
"543",2,2018-05-30 20:18:00,24.895,91.625,23.26,"BR6","Understory"
"544",2,2018-05-30 20:21:00,24.895,88.762,22.789,"BR6","Understory"
"545",2,2018-05-30 20:24:00,24.919,88.851,22.828,"BR6","Understory"
"546",2,2018-05-30 20:27:00,24.919,88.879,22.832,"BR6","Unclassified"
"547",2,2018-05-30 20:30:00,24.919,88.657,22.795,"BR6","Mid"
"548",2,2018-05-30 20:33:00,24.919,88.408,22.753,"BR6","Mid"
"549",2,2018-05-30 20:36:00,24.919,88.158,22.711,"BR6","Mid"
"550",2,2018-05-30 20:39:00,24.895,88.651,22.77,"BR6","Mid"
"551",2,2018-05-30 20:42:00,24.823,86.967,22.413,"BR6","Unclassified"
"552",2,2018-05-30 20:45:00,24.774,87.485,22.453,"BR6","Canopy"
"553",2,2018-05-30 20:48:00,24.75,87.618,22.452,"BR6","Canopy"
"554",2,2018-05-30 20:51:00,24.75,87.896,22.499,"BR6","Canopy"
"555",2,2018-05-30 20:54:00,24.726,89.827,22.798,"BR6","Unclassified"
"556",2,2018-05-30 20:57:00,24.702,92.178,23.157,"BR6","Unclassified"
"557",2,2018-05-30 21:00:00,24.677,92.962,23.257,"BR6","Unclassified"
"558",2,2018-05-30 21:03:00,24.677,93.667,23.369,"BR6","Unclassified"
"559",2,2018-05-31 08:30:00,25.186,94.039,23.934,"BR7","Understory"
"560",2,2018-05-31 08:33:00,25.21,94.045,23.959,"BR7","Understory"
"561",2,2018-05-31 08:36:00,25.21,94.099,23.968,"BR7","Understory"
"562",2,2018-05-31 08:39:00,25.21,94.072,23.963,"BR7","Understory"
"563",2,2018-05-31 08:42:00,25.234,94.105,23.993,"BR7","Understory"
"564",2,2018-05-31 08:45:00,25.186,94.147,23.951,"BR7","Understory"
"565",2,2018-05-31 08:48:00,25.162,94.141,23.926,"BR7","Understory"
"566",2,2018-05-31 08:51:00,25.162,94.195,23.934,"BR7","Understory"
"567",2,2018-05-31 08:54:00,25.137,94.189,23.909,"BR7","Understory"
"568",2,2018-05-31 08:57:00,25.162,94.249,23.943,"BR7","Understory"
"569",2,2018-05-31 09:00:00,25.162,94.33,23.956,"BR7","Understory"
"570",2,2018-05-31 09:03:00,25.21,94.343,24.006,"BR7","Understory"
"571",2,2018-05-31 09:06:00,25.428,94.316,24.22,"BR7","Unclassified"
"572",2,2018-05-31 09:09:00,25.695,94.221,24.471,"BR7","Mid"
"573",2,2018-05-31 09:12:00,25.939,93.82,24.65,"BR7","Mid"
"574",2,2018-05-31 09:15:00,26.158,92.481,24.655,"BR7","Mid"
"575",2,2018-05-31 09:18:00,26.378,90.912,24.617,"BR7","Mid"
"576",2,2018-05-31 09:21:00,26.646,90.535,24.821,"BR7","Unclassified"
"577",2,2018-05-31 09:24:00,26.891,89.233,24.845,"BR7","Unclassified"
"578",2,2018-05-31 09:27:00,27.136,88.005,24.878,"BR7","Unclassified"
"579",2,2018-05-31 09:30:00,27.358,87.129,24.944,"BR7","Canopy"
"580",2,2018-05-31 09:33:00,27.382,90.406,25.53,"BR7","Canopy"
"581",2,2018-05-31 09:36:00,27.431,85.905,24.801,"BR7","Canopy"
"582",2,2018-05-31 09:39:00,27.407,84.709,24.563,"BR7","Canopy"
"583",2,2018-05-31 09:42:00,27.358,88.448,25.173,"BR7","Unclassified"
"584",2,2018-05-31 09:45:00,27.333,90.061,25.423,"BR7","Unclassified"
"585",2,2018-05-31 19:15:00,26.671,83.237,23.572,"BR7","Understory"
"586",2,2018-05-31 19:18:00,26.329,83.902,23.357,"BR7","Understory"
"587",2,2018-05-31 19:21:00,26.158,87.331,23.794,"BR7","Understory"
"588",2,2018-05-31 19:24:00,26.036,88.252,23.832,"BR7","Understory"
"589",2,2018-05-31 19:27:00,25.939,88.062,23.703,"BR7","Understory"
"590",2,2018-05-31 19:30:00,25.841,85.968,23.245,"BR7","Understory"
"591",2,2018-05-31 19:33:00,25.793,86.462,23.283,"BR7","Understory"
"592",2,2018-05-31 19:36:00,25.744,86.199,23.189,"BR7","Understory"
"593",2,2018-05-31 19:39:00,25.695,86.328,23.164,"BR7","Understory"
"594",2,2018-05-31 19:42:00,25.647,86.709,23.182,"BR7","Understory"
"595",2,2018-05-31 19:45:00,25.574,87.168,23.189,"BR7","Understory"
"596",2,2018-05-31 19:48:00,25.453,87.921,23.198,"BR7","Understory"
"597",2,2018-05-31 19:51:00,25.331,88.032,23.097,"BR7","Unclassified"
"598",2,2018-05-31 19:54:00,25.234,88.259,23.04,"BR7","Unclassified"
"599",2,2018-05-31 19:57:00,25.113,88.592,22.976,"BR7","Mid"
"600",2,2018-05-31 20:00:00,25.04,89.184,23.003,"BR7","Mid"
"601",2,2018-05-31 20:03:00,24.992,89.614,23.027,"BR7","Mid"
"602",2,2018-05-31 20:06:00,24.968,89.802,23.034,"BR7","Unclassified"
"603",2,2018-05-31 20:09:00,24.919,89.763,22.979,"BR7","Unclassified"
"604",2,2018-05-31 20:12:00,24.871,90.027,22.975,"BR7","Canopy"
"605",2,2018-05-31 20:15:00,24.823,90.84,23.06,"BR7","Canopy"
"606",2,2018-05-31 20:18:00,24.919,92.395,23.408,"BR7","Canopy"
"607",2,2018-05-31 20:21:00,25.258,90.725,23.475,"BR7","Unclassified"
"608",2,2018-05-31 20:24:00,25.21,88.698,23.09,"BR7","Unclassified"
"609",2,2018-05-31 20:27:00,25.162,89.71,23.211,"BR7","Unclassified"
"610",1,2018-05-30 08:45:00,25.939,86.271,23.394,"BR8","Understory"
"611",1,2018-05-30 08:48:00,25.963,86.277,23.419,"BR8","Understory"
"612",1,2018-05-30 08:51:00,25.987,86.31,23.449,"BR8","Understory"
"613",1,2018-05-30 08:54:00,25.987,86.31,23.449,"BR8","Understory"
"614",1,2018-05-30 08:57:00,26.012,86.344,23.479,"BR8","Understory"
"615",1,2018-05-30 09:00:00,26.012,86.231,23.459,"BR8","Understory"
"616",1,2018-05-30 09:03:00,26.036,86.181,23.474,"BR8","Understory"
"617",1,2018-05-30 09:06:00,26.036,86.153,23.469,"BR8","Understory"
"618",1,2018-05-30 09:09:00,26.085,87.789,23.801,"BR8","Understory"
"619",1,2018-05-30 09:12:00,26.134,88.191,23.918,"BR8","Understory"
"620",1,2018-05-30 09:15:00,26.182,88.342,23.992,"BR8","Understory"
"621",1,2018-05-30 09:18:00,26.207,88.793,24.093,"BR8","Understory"
"622",1,2018-05-30 09:21:00,26.207,88.738,24.083,"BR8","Unclassified"
"623",1,2018-05-30 09:24:00,26.231,88.855,24.127,"BR8","Unclassified"
"624",1,2018-05-30 09:27:00,26.207,89.21,24.163,"BR8","Unclassified"
"625",1,2018-05-30 09:30:00,26.231,90.352,24.379,"BR8","Mid"
"626",1,2018-05-30 09:33:00,26.28,90.309,24.42,"BR8","Mid"
"627",1,2018-05-30 09:36:00,26.304,89.927,24.38,"BR8","Mid"
"628",1,2018-05-30 09:39:00,26.329,89.766,24.378,"BR8","Mid"
"629",1,2018-05-30 09:42:00,26.329,92.551,24.836,"BR8","Unclassified"
"630",1,2018-05-30 09:45:00,26.378,93.192,24.988,"BR8","Unclassified"
"631",1,2018-05-30 09:48:00,26.402,93.826,25.114,"BR8","Canopy"
"632",1,2018-05-30 09:51:00,26.451,93.975,25.186,"BR8","Canopy"
"633",1,2018-05-30 09:54:00,26.475,93.763,25.176,"BR8","Canopy"
"634",1,2018-05-30 09:57:00,26.5,93.195,25.11,"BR8","Unclassified"
"635",1,2018-05-31 19:09:00,26.965,80.663,23.381,"BR8","Understory"
"636",1,2018-05-31 19:12:00,26.573,83.244,23.477,"BR8","Understory"
"637",1,2018-05-31 19:15:00,26.378,90.609,24.566,"BR8","Understory"
"638",1,2018-05-31 19:18:00,26.28,92.072,24.71,"BR8","Understory"
"639",1,2018-05-31 19:21:00,26.207,92.274,24.67,"BR8","Understory"
"640",1,2018-05-31 19:24:00,26.061,86.804,23.607,"BR8","Understory"
"641",1,2018-05-31 19:27:00,25.939,86.944,23.511,"BR8","Understory"
"642",1,2018-05-31 19:30:00,25.841,86.866,23.401,"BR8","Understory"
"643",1,2018-05-31 19:33:00,25.744,87.626,23.436,"BR8","Understory"
"644",1,2018-05-31 19:36:00,25.671,87.888,23.409,"BR8","Understory"
"645",1,2018-05-31 19:39:00,25.574,87.14,23.185,"BR8","Understory"
"646",1,2018-05-31 19:42:00,25.428,87.218,23.054,"BR8","Understory"
"647",1,2018-05-31 19:45:00,25.283,87.881,23.024,"BR8","Unclassified"
"648",1,2018-05-31 19:48:00,25.186,88.109,22.966,"BR8","Unclassified"
"649",1,2018-05-31 19:51:00,25.113,88.536,22.967,"BR8","Unclassified"
"650",1,2018-05-31 19:54:00,25.016,88.125,22.801,"BR8","Mid"
"651",1,2018-05-31 19:57:00,24.944,89.106,22.894,"BR8","Mid"
"652",1,2018-05-31 20:00:00,24.895,89.398,22.895,"BR8","Mid"
"653",1,2018-05-31 20:03:00,24.895,89.674,22.941,"BR8","Mid"
"654",1,2018-05-31 20:06:00,24.871,89.668,22.916,"BR8","Canopy"
"655",1,2018-05-31 20:09:00,24.871,89.696,22.92,"BR8","Canopy"
"656",1,2018-05-31 20:12:00,24.798,89.872,22.877,"BR8","Canopy"
"657",1,2018-05-31 20:15:00,24.798,90.037,22.905,"BR8","Canopy"
"658",1,2018-05-31 20:18:00,24.75,90.135,22.873,"BR8","Unclassified"
"659",1,2018-05-31 20:21:00,24.726,90.295,22.875,"BR8","Unclassified"
"660",2,2018-05-31 10:33:00,27.308,92.984,25.881,"BR9","Understory"
"661",2,2018-05-31 10:36:00,27.308,93.039,25.89,"BR9","Understory"
"662",2,2018-05-31 10:39:00,27.382,92.479,25.873,"BR9","Understory"
"663",2,2018-05-31 10:42:00,27.481,92.971,26.051,"BR9","Understory"
"664",2,2018-05-31 10:45:00,27.554,92.824,26.1,"BR9","Understory"
"665",2,2018-05-31 10:48:00,27.53,93.258,26.146,"BR9","Understory"
"666",2,2018-05-31 10:51:00,27.481,93.41,26.122,"BR9","Understory"
"667",2,2018-05-31 10:54:00,27.456,93.624,26.132,"BR9","Understory"
"668",2,2018-05-31 10:57:00,27.431,93.672,26.115,"BR9","Understory"
"669",2,2018-05-31 11:00:00,27.407,93.694,26.094,"BR9","Understory"
"670",2,2018-05-31 11:03:00,27.407,93.255,26.023,"BR9","Understory"
"671",2,2018-05-31 11:06:00,27.554,90.03,25.637,"BR9","Understory"
"672",2,2018-05-31 11:09:00,27.776,89.162,25.71,"BR9","Unclassified"
